Date,Store,Region,Category,Product,Revenue,Quantity,Cost
2023-02-06,Store C,South,Office Supplies,Paper,100.0,4,68.27
2022-05-09,Store C,South,Electronics,Mouse,300.0,2,187.6
2023-03-13,Store A,East,Furniture,Table,1000.0,1,671.47
2023-01-09,Store C,South,Furniture,Desk,2400.0,4,1462.23
2023-05-29,Store C,South,Furniture,Chair,1875.0,3,1248.74
2022-08-15,Store D,Central,Furniture,Table,2000.0,4,1265.47
2023-05-01,Store A,East,Electronics,Laptop,5000.0,2,3055.52
2022-08-22,Store A,East,Furniture,Chair,2000.0,4,1274.08
2022-04-04,Store D,Central,Electronics,Monitor,1000.0,2,662.89
2023-06-05,Store D,Central,Furniture,Desk,1500.0,1,940.41
2022-02-28,Store D,Central,Office Supplies,Folder,37.5,1,24.01
2022-04-11,Store A,East,Furniture,Table,1600.0,4,1022.13
2022-10-03,Store A,East,Electronics,Monitor,1125.0,3,759.43
2022-07-25,Store A,East,Furniture,Shelf,1200.0,4,724.13
2022-08-22,Store D,Central,Furniture,Desk,2400.0,4,1461.54
2023-07-03,Store D,Central,Furniture,Desk,2400.0,4,1494.12
2023-03-06,Store B,West,Furniture,Table,2000.0,5,1335.67
2022-12-19,Store C,South,Electronics,Laptop,4000.0,4,
2023-09-11,Store A,East,Electronics,Keyboard,400.0,5,242.76
2023-06-19,Store C,South,Office Supplies,Stapler,80.0,4,51.21
09/10/2023,Store D,Central,Electronics,Monitor,1125.0,3,756.74
2022-08-29,Store A,East,Office Supplies,Folder,37.5,1,24.74
2023-11-27,Store C,South,Furniture,Chair,2500.0,5,1747.77
2023-06-05,Store A,East,Furniture,Chair,1250.0,1,870.23
2023-12-18,Store C,South,Electronics,Keyboard,320.0,4,198.5
2023-07-03,Store B,West,Furniture,Shelf,800.0,2,554.22
2023-11-27,Store D,Central,Furniture,Shelf,1200.0,4,801.54
2023-05-08,Store A,East,Electronics,Monitor,1125.0,3,687.16
2023-03-13,Store A,East,Electronics,Mouse,150.0,1,99.02
2022-10-17,Store B,West,Office Supplies,Folder,37.5,1,22.56
2022-01-10,Store C,South,Electronics,Keyboard,200.0,1,134.66
2022-01-31,Store A,East,Office Supplies,Folder,37.5,1,25.71
2022-04-25,Store C,South,Electronics,Mouse,300.0,4,184.47
2022-04-25,Store C,South,Office Supplies,Pen,50.0,4,34.31
2022-08-22,Store D,Central,Furniture,Desk,3000.0,5,1966.15
28/02/2022,Store A,East,Electronics,Keyboard,266.67,2,162.87
2023-10-09,Store B,West,Electronics,Keyboard,266.67,2,168.31
03/10/2022,Store B,West,Electronics,Laptop,5000.0,5,
2022-07-11,Store C,South,Electronics,Laptop,4000.0,4,2589.82
2022-03-21,Store C,South,Electronics,Mouse,240.0,4,147.28
2022-08-22,Store A,East,Furniture,Desk,3000.0,2,2083.54
23/01/2023,Store D,Central,Furniture,Desk,3000.0,3,1858.77
2022-07-04,Store B,West,Electronics,Laptop,3750.0,3,2580.77
2023-12-18,Store A,East,Office Supplies,Paper,75.0,3,45.13
2022-06-13,Store C,South,Furniture,Desk,1500.0,1,907.55
2023-03-27,Store B,West,Electronics,Monitor,1500.0,4,983.96
2022-05-16,Store C,South,Furniture,Table,2000.0,5,1257.83
2022-01-10,Store D,Central,Furniture,Chair,2000.0,4,1297.09
2022-12-05,Store A,East,Office Supplies,Pen,40.0,4,26.75
2023-06-12,Store D,Central,Electronics,Monitor,1000.0,2,650.16
2022-11-14,Store A,East,Office Supplies,Folder,75.0,4,52.18
2023-07-03,Store D,Central,Electronics,Laptop,2500.0,1,1540.64
2022-01-10,Store C,South,Electronics,Keyboard,200.0,1,126.8
2023-01-02,Store C,South,Furniture,Shelf,600.0,1,387.23
2022-03-28,Store D,Central,Furniture,Table,1000.0,1,
2023-06-26,Store B,West,Furniture,Desk,3000.0,3,2089.56
2023-12-25,Store A,East,Furniture,Chair,2500.0,5,1554.82
2022-06-27,Store B,West,Office Supplies,Paper,50.0,1,33.98
2022-03-14,Store A,East,Furniture,Table,1333.33,2,883.13
2023-09-25,  Store A  ,East,Furniture ,Table,2000.0,3,1362.28
2023-02-27,Store C,South,Furniture,Table,1600.0,4,
2022-02-07,Store C,South,Furniture,Table,1500.0,3,
2023-05-08,Store D,Central,Office Supplies,Folder,75.0,3,46.68
2022-03-28,Store B,West,Office Supplies,Pen,25.0,1,16.61
2023-05-01,Store D,Central,Office Supplies,Stapler,64.0,4,41.42
2022-10-17,Store B,West,Furniture,Shelf,960.0,4,641.49
2022-02-14,Store A,East,Electronics,Mouse,240.0,4,157.37
2022-07-18,Store B,West,Furniture,Desk,2400.0,4,1495.28
2022-08-08,Store D,Central,Electronics,Laptop,3333.33,2,2115.18
2023-03-27,Store C,South,Furniture,Desk,3000.0,5,1967.89
2022-07-18,Store B,West,Electronics,Monitor,1125.0,3,679.62
2022-09-05,Store D,Central,Electronics,Mouse,300.0,4,194.68
2022-02-28,Store C,South,Electronics,Mouse,300.0,3,203.79
2022-08-22,Store B,West,Electronics,Mouse,200.0,2,128.79
2022-01-10,Store B,West,Electronics,Laptop,5000.0,2,
2022-04-18,Store A,East,Office Supplies,Folder,60.0,4,36.71
2022-01-03,Store B,West,Electronics,Laptop,3750.0,3,2565.34
2023-06-05,Store C,South,Office Supplies,Stapler,80.0,2,54.46
2023-03-20,Store A,East,Furniture,Shelf,600.0,1,394.44
2023-12-25,Store B,West,Electronics,Keyboard,300.0,3,201.34
2023-07-10,Store A,East,Office Supplies,Stapler,80.0,5,50.25
2023-09-18,Store D,Central,Furniture,Table,1000.0,1,646.34
2022-02-14,Store C,South,Electronics,Laptop,2500.0,1,1599.13
02/05/2022,Store B,West,Furniture,Table,1333.33,2,910.65
2023-12-25,  Store A  ,East,Furniture ,Desk,2250.0,3,1565.56
2023-05-22,Store D,Central,Electronics,Laptop,5000.0,3,
2022-10-31,Store D,Central,Electronics,Mouse,300.0,3,
20/06/2022,Store A,East,Office Supplies,Folder,75.0,2,47.89
2022-06-27,Store C,South,Office Supplies,Pen,25.0,1,17.49
2022-02-07,Store B,West,Office Supplies,Pen,37.5,3,25.6
2022-10-03,Store B,West,Furniture,Table,2000.0,5,1251.11
2022-12-05,Store A,East,Office Supplies,Paper,100.0,3,64.19
2023-05-15,Store B,West,Office Supplies,Stapler,53.33,2,35.59
2023-09-25,Store D,Central,Electronics,Mouse,150.0,1,94.95
17/07/2023,  Store B  ,West,Furniture ,Table,2000.0,4,1285.06
2022-04-25,Store C,South,Electronics,Mouse,300.0,3,180.46
08/05/2023,Store C,South,Furniture,Table,2000.0,4,1339.7
2023-10-23,Store B,West,Electronics,Laptop,5000.0,5,3243.56
2023-02-13,Store C,South,Office Supplies,Paper,100.0,2,69.53
2022-01-24,Store D,Central,Electronics,Monitor,1500.0,3,926.79
2022-12-19,Store A,East,Furniture,Chair,2000.0,4,1372.77
2022-06-06,Store C,South,Office Supplies,Folder,75.0,3,45.1
2022-05-09,Store A,East,Electronics,Keyboard,400.0,2,247.01
2022-04-25,Store A,East,Furniture,Desk,3000.0,3,2091.82
2022-12-12,Store A,East,Electronics,Monitor,1500.0,3,1041.27
2022-04-04,Store A,East,Furniture,Desk,1500.0,1,990.35
2022-01-10,Store B,West,Furniture,Shelf,1200.0,4,820.28
2022-07-11,Store C,South,Furniture,Desk,1500.0,1,994.95
2023-11-20,Store A,East,Furniture,Shelf,1200.0,5,
2023-05-08,Store A,East,Electronics,Laptop,5000.0,2,3404.86
2022-02-21,Store D,Central,Furniture,Table,2000.0,3,
2023-05-29,Store B,West,Office Supplies,Paper,80.0,4,50.23
2022-08-08,Store D,Central,Electronics,Mouse,300.0,4,181.42
2022-07-25,Store B,West,Office Supplies,Paper,75.0,3,
2023-05-22,Store A,East,Office Supplies,Pen,50.0,2,32.53
2022-01-24,Store A,East,Furniture,Desk,2400.0,4,1511.84
2023-02-27,Store C,South,Furniture,Table,2000.0,3,1304.68
2023-06-12,Store D,Central,Furniture,Desk,2400.0,4,1643.2
2023-01-09,Store D,Central,Electronics,Laptop,4000.0,4,2722.46
2022-04-11,Store D,Central,Office Supplies,Pen,50.0,4,30.98
2022-10-24,Store C,South,Office Supplies,Stapler,53.33,2,35.83
2022-08-08,Store D,Central,Furniture,Chair,2500.0,4,1620.77
2023-10-30,Store C,South,Office Supplies,Paper,100.0,3,64.98
24/04/2023,Store D,Central,Office Supplies,Folder,56.25,3,39.11
2023-03-13,Store D,Central,Office Supplies,Pen,33.33,2,21.91
2022-07-25,Store A,East,Electronics,Laptop,3333.33,2,2329.59
2022-03-21,Store D,Central,Office Supplies,Folder,37.5,1,24.09
2023-06-19,Store B,West,Office Supplies,Folder,75.0,3,47.34
2022-07-04,Store C,South,Office Supplies,Stapler,80.0,4,50.92
2022-09-05,Store B,West,Office Supplies,Stapler,80.0,3,50.8
2022-03-21,Store B,West,Electronics,Keyboard,320.0,4,216.13
2023-01-09,Store C,South,Electronics,Laptop,5000.0,4,3028.59
2023-10-23,Store D,Central,Office Supplies,Stapler,40.0,1,24.21
2022-03-28,Store B,West,Electronics,Mouse,300.0,3,181.21
2023-12-11,Store B,West,Furniture,Table,1600.0,4,
2022-10-17,Store A,East,Electronics,Keyboard,400.0,5,276.04
2023-02-27,Store C,South,Electronics,Laptop,3750.0,3,2477.84
2023-05-08,Store A,East,Electronics,Monitor,1500.0,5,926.29
09/05/2022,Store C,South,Office Supplies,Pen,50.0,2,34.11
2023-12-04,Store C,South,Office Supplies,Folder,56.25,3,
2023-01-16,Store D,Central,Electronics,Mouse,300.0,4,206.86
2023-08-14,Store B,West,Office Supplies,Pen,50.0,2,30.57
2023-10-30,Store B,West,Office Supplies,Folder,75.0,4,45.96
2022-04-11,Store C,South,Office Supplies,Stapler,80.0,2,53.45
2022-04-18,Store A,East,Office Supplies,Pen,33.33,2,20.21
14/08/2023,Store D,Central,Electronics,Keyboard,400.0,3,275.88
2022-05-16,Store C,South,Office Supplies,Pen,25.0,1,15.01
2023-12-25,Store C,South,Electronics,Monitor,1200.0,4,
2023-01-02,Store B,West,Electronics,Monitor,750.0,1,
2022-08-08,  Store B  ,West,Electronics ,Keyboard,320.0,4,213.47
2022-01-31,Store D,Central,Electronics,Laptop,3750.0,3,2371.39
2022-08-22,Store A,East,Electronics,Monitor,1500.0,5,909.42
2022-05-16,Store A,East,Electronics,Laptop,5000.0,2,
2022-08-29,Store B,West,Electronics,Keyboard,300.0,3,186.51
2023-07-10,Store C,South,Office Supplies,Pen,50.0,3,32.0
2022-05-16,Store D,Central,Furniture,Chair,2000.0,4,1324.94
2022-12-26,Store B,West,Furniture,Table,2000.0,4,1215.31
2022-01-17,Store A,East,Electronics,Monitor,1500.0,5,932.63
2023-01-16,Store D,Central,Furniture,Desk,2400.0,4,1679.18
2023-07-03,Store C,South,Office Supplies,Paper,75.0,3,46.94
2022-01-10,Store C,South,Electronics,Laptop,3333.33,2,2031.52
2023-10-02,Store C,South,Office Supplies,Pen,25.0,1,16.16
18/04/2022,Store A,East,Office Supplies,Pen,50.0,4,30.95
2023-04-03,Store B,West,Furniture,Desk,2400.0,4,1475.44
2023-08-07,Store A,East,Office Supplies,Folder,75.0,4,
2022-08-22,Store D,Central,Electronics,Keyboard,400.0,3,268.07
2022-06-06,Store B,West,Electronics,Laptop,5000.0,5,3147.77
2022-10-17,Store C,South,Furniture,Chair,1875.0,3,1177.45
2022-10-31,Store A,East,Electronics,Monitor,1500.0,5,971.87
2022-01-10,Store C,South,Office Supplies,Paper,75.0,3,48.18
2022-11-28,Store B,West,Furniture,Shelf,600.0,1,380.29
2022-02-07,Store B,West,Office Supplies,Stapler,80.0,5,50.65
2022-06-13,  Store B  ,West,Furniture ,Table,2000.0,4,1275.44
2022-03-14,  Store D  ,Central,Furniture ,Chair,2500.0,4,
2023-04-10,Store B,West,Furniture,Chair,2000.0,4,1288.34
2022-02-07,Store D,Central,Electronics,Mouse,300.0,3,197.32
2023-02-13,Store D,Central,Furniture,Desk,3000.0,4,2040.16
2022-09-19,Store D,Central,Electronics,Monitor,1200.0,4,812.19
2023-01-09,Store C,South,Furniture,Desk,3000.0,4,1831.19
2022-03-07,Store C,South,Furniture,Desk,2000.0,2,1221.82
2023-07-31,Store D,Central,Furniture,Desk,3000.0,2,1944.71
2023-08-28,Store A,East,Furniture,Shelf,1200.0,4,762.23
2022-03-21,Store D,Central,Furniture,Chair,2500.0,4,1702.79
2023-03-20,Store B,West,Furniture,Chair,1666.67,2,1043.4
2022-02-28,Store D,Central,Office Supplies,Folder,56.25,3,36.88
2022-07-11,Store C,South,Office Supplies,Paper,80.0,4,49.13
2022-04-04,Store C,South,Furniture,Table,2000.0,4,1245.17
2022-05-02,Store A,East,Electronics,Mouse,225.0,3,157.28
2022-07-04,Store D,Central,Office Supplies,Stapler,40.0,1,26.64
2023-08-07,Store C,South,Electronics,Monitor,1200.0,4,749.17
2023-09-04,Store A,East,Furniture,Shelf,1200.0,4,813.48
2022-06-06,Store C,South,Electronics,Laptop,4000.0,4,2693.65
2022-08-15,  Store B  ,West,Furniture ,Table,1600.0,4,1090.08
2023-04-10,Store C,South,Office Supplies,Paper,100.0,3,68.14
2023-05-01,Store A,East,Office Supplies,Folder,75.0,4,45.45
2022-11-21,Store A,East,Electronics,Mouse,200.0,2,133.7
2023-08-14,Store A,East,Furniture,Desk,3000.0,5,1885.52
08/05/2023,Store C,South,Electronics,Monitor,1500.0,5,915.34
2022-07-04,Store B,West,Furniture,Chair,1666.67,2,1149.14
2022-11-14,Store A,East,Furniture,Shelf,800.0,2,497.37
2023-07-17,Store C,South,Office Supplies,Pen,37.5,3,24.18
2022-03-14,Store C,South,Furniture,Desk,3000.0,2,2039.03
2023-12-11,Store D,Central,Office Supplies,Stapler,80.0,2,53.69
2023-12-18,Store D,Central,Office Supplies,Stapler,80.0,3,52.53
2022-08-22,Store D,Central,Electronics,Laptop,3333.33,2,2152.34
2022-01-31,Store B,West,Office Supplies,Folder,50.0,2,30.68
2022-08-15,Store C,South,Electronics,Monitor,1500.0,4,959.94
2022-11-07,Store B,West,Office Supplies,Stapler,80.0,5,48.59
2022-10-10,Store D,Central,Furniture,Shelf,960.0,4,579.05
2022-04-18,Store D,Central,Office Supplies,Pen,50.0,4,34.21
2023-08-14,Store A,East,Electronics,Monitor,1200.0,4,740.09
2022-07-11,Store B,West,Office Supplies,Stapler,0.0,3,50.14
2023-10-16,Store A,East,Electronics,Laptop,3333.33,2,2263.24
2023-01-30,Store B,West,Electronics,Laptop,5000.0,4,3017.9
2023-04-10,Store B,West,Office Supplies,Paper,80.0,4,48.53
2022-03-14,Store B,West,Electronics,Monitor,1500.0,5,1004.41
2022-08-15,Store B,West,Electronics,Laptop,5000.0,4,3106.82
2023-12-18,Store D,Central,Furniture,Table,1600.0,4,1002.82
2022-08-22,Store B,West,Electronics,Laptop,3333.33,2,2191.78
2023-06-26,Store D,Central,Office Supplies,Folder,37.5,1,22.54
2023-04-24,Store D,Central,Office Supplies,Folder,50.0,2,31.04
2023-01-23,Store B,West,Electronics,Laptop,4000.0,4,2642.37
2023-05-01,Store D,Central,Office Supplies,Pen,37.5,3,22.5
05/06/2023,Store C,South,Furniture,Desk,1500.0,1,903.98
2023-01-30,Store D,Central,Furniture,Shelf,1200.0,4,788.43
2023-04-17,Store C,South,Furniture,Table,2000.0,5,1217.65
2023-01-02,Store B,West,Office Supplies,Stapler,80.0,2,49.19
2022-01-31,Store C,South,Office Supplies,Pen,50.0,3,32.78
2023-07-03,Store B,West,Electronics,Keyboard,400.0,5,246.02
2023-12-18,Store C,South,Office Supplies,Folder,37.5,1,22.91
2022-10-10,Store B,West,Electronics,Keyboard,400.0,5,245.21
2023-10-09,Store B,West,Office Supplies,Folder,37.5,1,24.95
2022-08-01,Store C,South,Office Supplies,Folder,56.25,3,36.62
2023-02-20,Store C,South,Furniture,Chair,2500.0,2,1732.03
2022-05-30,Store C,South,Electronics,Laptop,3750.0,3,2440.28
2022-10-31,Store B,West,Furniture,Table,2000.0,3,
2023-01-02,Store B,West,Office Supplies,Folder,37.5,1,24.74
2022-06-06,Store A,East,Electronics,Laptop,5000.0,3,3392.83
2023-06-05,Store C,South,Electronics,Laptop,3750.0,3,2520.71
2023-04-17,Store B,West,Electronics,Keyboard,200.0,1,124.41
04/04/2022,Store D,Central,Furniture,Table,2000.0,3,
2023-08-07,Store C,South,Furniture,Table,2000.0,3,1368.53
2022-02-07,Store B,West,Office Supplies,Folder,75.0,5,47.14
2023-01-02,Store D,Central,Electronics,Monitor,1500.0,3,916.41
2022-09-12,Store C,South,Office Supplies,Folder,50.0,2,30.82
2023-07-03,Store A,East,Furniture,Shelf,1200.0,3,823.79
2022-07-18,Store A,East,Electronics,Mouse,225.0,3,155.44
2023-10-16,Store B,West,Electronics,Laptop,5000.0,2,3154.9
2023-11-13,Store C,South,Electronics,Mouse,240.0,4,148.46
2022-11-14,Store D,Central,Electronics,Keyboard,400.0,4,251.73
2023-03-27,Store C,South,Office Supplies,Paper,80.0,4,49.53
2023-12-04,Store A,East,Furniture,Chair,2500.0,4,
2023-05-01,Store B,West,Office Supplies,Stapler,53.33,2,33.75
2023-07-03,Store A,East,Electronics,Mouse,300.0,5,184.76
2023-02-20,Store C,South,Electronics,Keyboard,300.0,3,204.38
2022-04-11,Store A,East,Office Supplies,Paper,100.0,5,69.75
2023-02-13,Store B,West,Electronics,Laptop,3333.33,2,2154.04
2022-11-21,  Store C  ,South,Furniture ,Desk,3000.0,2,2069.52
2023-06-26,Store C,South,Office Supplies,Stapler,80.0,3,53.15
2022-09-05,Store D,Central,Office Supplies,Stapler,80.0,4,48.13
2022-07-04,Store A,East,Electronics,Laptop,3750.0,3,2451.87
2022-10-31,Store C,South,Office Supplies,Folder,75.0,2,46.31
14/02/2022,Store A,East,Office Supplies,Pen,50.0,5,33.29
2023-09-04,  Store C  ,South,Furniture ,Desk,1500.0,1,958.36
2022-03-07,Store D,Central,Office Supplies,Stapler,80.0,4,52.35
2023-08-07,Store C,South,Electronics,Mouse,300.0,5,192.82
2023-04-24,Store A,East,Furniture,Desk,3000.0,2,1818.48
2023-06-19,Store B,West,Electronics,Monitor,1500.0,2,934.01
2023-12-25,Store D,Central,Electronics,Keyboard,320.0,4,198.09
2023-03-20,Store C,South,Electronics,Laptop,3333.33,2,2171.55
2022-01-17,Store D,Central,Furniture,Shelf,600.0,1,382.08
2023-10-23,Store B,West,Electronics,Keyboard,266.67,2,166.62
2022-10-24,Store A,East,Furniture,Desk,2250.0,3,1421.6
2022-04-11,Store B,West,Office Supplies,Pen,25.0,1,17.34
2022-11-14,Store C,South,Electronics,Laptop,5000.0,4,3038.96
2022-11-21,Store C,South,Office Supplies,Paper,80.0,4,54.36
10/04/2023,Store D,Central,Office Supplies,Stapler,80.0,3,53.95
2022-06-06,Store B,West,Furniture,Table,1000.0,1,644.92
2022-06-13,Store C,South,Office Supplies,Paper,100.0,3,62.64
2022-07-18,Store D,Central,Electronics,Mouse,300.0,5,192.73
2022-09-12,Store C,South,Furniture,Chair,1666.67,2,1020.55
2022-08-08,Store A,East,Electronics,Keyboard,200.0,1,133.5
2022-04-18,Store B,West,Electronics,Monitor,750.0,1,496.76
2023-05-08,Store A,East,Furniture,Chair,2500.0,3,1581.25
2022-03-14,Store A,East,Office Supplies,Pen,40.0,4,24.43
2023-07-10,Store A,East,Electronics,Laptop,5000.0,5,3106.7
2022-08-29,Store A,East,Electronics,Keyboard,320.0,4,204.7
2023-07-17,Store D,Central,Office Supplies,Folder,56.25,3,37.83
2023-04-03,Store C,South,Electronics,Keyboard,400.0,4,243.12
26/09/2022,  Store A  ,East,Office Supplies ,Folder,60.0,4,39.36
2023-12-04,Store A,East,Electronics,Monitor,1500.0,4,1041.84
2023-11-20,Store B,West,Electronics,Keyboard,400.0,3,247.8
2023-07-03,Store A,East,Office Supplies,Paper,100.0,5,67.79
2023-09-18,Store B,West,Office Supplies,Paper,100.0,2,69.04
2022-05-30,Store A,East,Electronics,Mouse,300.0,4,189.55
2022-05-23,  Store D  ,Central,Furniture ,Table,2000.0,5,1389.26
2023-10-16,Store C,South,Furniture,Shelf,1200.0,2,829.03
2022-08-08,Store A,East,Office Supplies,Paper,100.0,3,
06/02/2023,Store C,South,Electronics,Laptop,5000.0,3,3211.67
2023-02-27,Store B,West,Electronics,Laptop,2500.0,1,1726.17
2022-01-10,Store D,Central,Office Supplies,Folder,56.25,3,
2022-07-25,Store A,East,Electronics,Mouse,300.0,4,
2022-01-31,Store D,Central,Electronics,Keyboard,400.0,4,271.52
2022-03-28,Store C,South,Office Supplies,Pen,50.0,3,34.13
2022-09-19,Store D,Central,Office Supplies,Folder,50.0,2,32.02
2023-08-07,Store D,Central,Furniture,Chair,1875.0,3,1293.91
2023-03-13,Store D,Central,Electronics,Laptop,3333.33,2,
2022-10-31,Store C,South,Furniture,Shelf,900.0,3,611.01
2023-08-07,Store D,Central,Furniture,Shelf,1200.0,3,771.19
2022-03-14,Store A,East,Electronics,Keyboard,200.0,1,131.52
2023-01-16,Store A,East,Furniture,Shelf,600.0,1,406.21
2023-07-03,Store D,Central,Electronics,Mouse,150.0,1,92.02
2023-03-27,Store C,South,Office Supplies,Stapler,80.0,5,51.04
2022-09-19,Store C,South,Furniture,Desk,1500.0,1,962.37
2023-04-24,Store D,Central,Office Supplies,Stapler,80.0,4,52.49
2023-11-20,Store A,East,Electronics,Monitor,750.0,1,508.21
06/06/2022,Store C,South,Furniture,Table,2000.0,3,1394.91
2022-10-03,Store A,East,Office Supplies,Paper,50.0,1,33.94
2023-10-16,Store A,East,Office Supplies,Paper,100.0,4,69.03
2023-05-15,Store B,West,Furniture,Chair,1250.0,1,857.96
2022-12-19,Store A,East,Office Supplies,Stapler,80.0,3,55.42
2023-10-09,Store D,Central,Electronics,Mouse,300.0,4,
2023-04-10,Store C,South,Electronics,Mouse,300.0,3,192.04
2022-11-21,Store B,West,Furniture,Table,1500.0,3,1030.02
2023-03-13,Store C,South,Furniture,Chair,2500.0,3,1617.4
2023-04-24,Store D,Central,Office Supplies,Pen,37.5,3,
2022-08-15,Store B,West,Electronics,Mouse,200.0,2,120.54
2022-05-09,Store D,Central,Electronics,Keyboard,400.0,2,240.49
2023-10-09,Store D,Central,Electronics,Laptop,5000.0,3,3425.38
2022-04-04,Store C,South,Electronics,Laptop,4000.0,4,2407.94
2022-12-26,Store A,East,Electronics,Monitor,1500.0,2,1000.41
2023-11-27,Store B,West,Office Supplies,Pen,50.0,2,34.33
2022-04-18,Store D,Central,Electronics,Mouse,225.0,3,147.21
2023-09-25,Store A,East,Office Supplies,Paper,100.0,5,62.69
2023-02-20,Store A,East,Furniture,Desk,3000.0,2,1868.86
2023-01-09,Store C,South,Electronics,Mouse,225.0,3,135.22
2022-08-08,Store A,East,Office Supplies,Stapler,40.0,1,25.7
2023-05-08,Store B,West,Office Supplies,Stapler,80.0,4,55.21
2023-12-11,Store D,Central,Furniture,Table,1333.33,2,923.51
2023-06-26,Store D,Central,Electronics,Monitor,1500.0,3,1020.93
2022-09-19,Store A,East,Office Supplies,Pen,50.0,5,30.38
2023-06-26,Store D,Central,Electronics,Monitor,1125.0,3,765.39
2023-10-30,Store C,South,Furniture,Table,2000.0,3,1239.93
2023-08-07,Store D,Central,Furniture,Chair,1666.67,2,1080.68
2023-05-15,Store D,Central,Electronics,Keyboard,400.0,4,260.55
2022-01-24,Store A,East,Electronics,Mouse,300.0,5,195.57
2023-09-18,Store C,South,Electronics,Laptop,5000.0,4,3106.81
2023-11-27,Store C,South,Office Supplies,Paper,50.0,1,33.07
2023-08-07,Store D,Central,Furniture,Shelf,1200.0,2,
2022-05-23,Store B,West,Furniture,Shelf,1200.0,3,778.68
2023-02-27,Store A,East,Electronics,Keyboard,400.0,4,240.84
27/03/2023,Store C,South,Electronics,Keyboard,320.0,4,213.04
2023-05-29,Store C,South,Furniture,Chair,1250.0,1,800.63
2022-09-05,Store B,West,Furniture,Chair,2000.0,4,1281.21
